,Errors,Epochs,Denominator,Algorithm,Parameters
9430,0.17366883280193562,12,spatial,LAIS,"(1, 5)"
9431,5.816970430412062,12,-,HAM,"(1, 5)"
9432,0.7366648765782069,12,temporal,LAIS,"(0.25, 1)"
9433,1.3378385621309776,12,temporal,LAIS,"(0.5, 1)"
9434,2.056107379661408,12,temporal,LAIS,"(1, 3)"
9435,0.8801841765235168,12,temporal,LAIS,"(1, 5)"
9436,0.08417710635585733,12,all,LAIS,"(0.25, 1)"
9437,0.12421314384647313,12,all,LAIS,"(0.5, 1)"
9438,0.1668124160204271,12,all,LAIS,"(1, 3)"
9439,0.19483774185004804,12,all,LAIS,"(1, 5)"
9440,3.525629314948045,24,-,HAM,"(0.25, 1)"
9441,5.831525425612414,24,-,HAM,"(0.5, 1)"
9442,1.398617729701913,24,-,HAM,"(1, 3)"
9443,3.470695387400397,24,-,HAM,"(1, 5)"
9444,0.2483847884912099,12,spatial,LAIS,"(0.25, 1)"
9445,6.167562287318102,12,-,HAM,"(0.25, 1)"
9446,0.11580480424063826,12,spatial,LAIS,"(0.5, 1)"
9447,6.810458864349313,12,-,HAM,"(0.5, 1)"
9448,0.11472838384435433,12,spatial,LAIS,"(1, 3)"
9449,2.0432758950619894,12,-,HAM,"(1, 3)"
9450,0.1012447131495386,12,spatial,LAIS,"(1, 5)"
9451,5.973213467925283,12,-,HAM,"(1, 5)"
9452,0.5189715386189023,12,temporal,LAIS,"(0.25, 1)"
9453,0.8633822362151953,12,temporal,LAIS,"(0.5, 1)"
9454,0.4698545081306455,12,temporal,LAIS,"(1, 3)"
9455,2.127409707877124,12,temporal,LAIS,"(1, 5)"
9456,0.15094914623340755,12,all,LAIS,"(0.25, 1)"
9457,0.2096381309806404,12,all,LAIS,"(0.5, 1)"
9458,0.13728949868717533,12,all,LAIS,"(1, 3)"
9459,0.16104643551138276,12,all,LAIS,"(1, 5)"
9460,4.688178556906018,24,-,HAM,"(0.25, 1)"
9461,5.3326374609894005,24,-,HAM,"(0.5, 1)"
9462,1.0416063677817804,24,-,HAM,"(1, 3)"
9463,6.457461926775639,24,-,HAM,"(1, 5)"
9464,0.07248534728145684,12,spatial,LAIS,"(0.25, 1)"
9465,5.215273246341054,12,-,HAM,"(0.25, 1)"
9466,0.13410689072403092,12,spatial,LAIS,"(0.5, 1)"
9467,6.6391857984936085,12,-,HAM,"(0.5, 1)"
